YEAR,MO,DY,HR,T2M,QV2M,WS2M
2016,6,17,16,37.01,5.98,6.21
2016,6,17,17,35.73,5.98,6.28
2016,6,17,18,33.49,6.1,5.34
2016,6,17,19,31.01,6.29,4.87
2016,6,17,20,29.33,6.65,4.73
2016,6,17,21,27.8,7.08,4.38
2016,6,17,22,26.45,7.69,4.06
2016,6,17,23,25.19,8.48,3.84
2016,6,18,0,24.01,9.58,3.73
2016,6,18,1,23.02,10.8,3.75
2016,6,18,2,22.18,12.08,3.68
2016,6,18,3,21.49,13.18,3.43
2016,6,18,4,20.98,13.92,3.1
2016,6,18,5,21.38,14.34,3.53
2016,6,18,6,23.48,14.04,4.22
2016,6,18,7,26.44,12.33,4.31
2016,6,18,8,30.15,9.34,4.74
2016,6,18,9,33.27,7.51,5.29
2016,6,18,10,35.32,6.9,5.41
2016,6,18,11,36.76,6.59,5.3
2016,6,18,12,37.68,6.47,5.15
2016,6,18,13,38.35,6.35,5.05
2016,6,18,14,38.56,6.23,5.01
2016,6,18,15,38.37,6.16,5.06
2016,6,18,16,37.71,6.1,5.21
2016,6,18,17,36.63,6.1,5.36
2016,6,18,18,34.27,6.16,4.39
2016,6,18,19,31.78,6.23,4.57
2016,6,18,20,30.23,6.47,5.04
2016,6,18,21,28.69,6.71,4.79
2016,6,18,22,27.36,7.02,4.4
2016,6,18,23,26.13,7.45,4.06
2016,6,19,0,24.98,8.06,3.78
2016,6,19,1,23.9,8.79,3.52
2016,6,19,2,22.92,9.64,3.24
2016,6,19,3,22.09,10.56,3.03
2016,6,19,4,21.41,11.47,2.95
2016,6,19,5,21.62,12.33,3.59
2016,6,19,6,23.62,12.63,3.99
2016,6,19,7,27.41,11.17,4.45
2016,6,19,8,31.56,8.54,4.95
2016,6,19,9,34.42,7.39,4.74
2016,6,19,10,36.3,6.84,4.44
2016,6,19,11,37.64,6.41,4.22
2016,6,19,12,38.54,6.04,4.1
2016,6,19,13,39.07,5.8,4.07
2016,6,19,14,39.23,5.68,4.12
2016,6,19,15,38.96,5.62,4.22
2016,6,19,16,38.25,5.68,4.29
2016,6,19,17,37.21,5.68,4.25
2016,6,19,18,34.34,5.8,2.84
2016,6,19,19,32.05,5.8,3.77
2016,6,19,20,30.98,5.92,5.44
2016,6,19,21,29.07,6.16,5.49
2016,6,19,22,27.53,6.47,4.89
2016,6,19,23,26.34,6.84,4.17
2016,6,20,0,25.3,7.2,3.47
2016,6,20,1,24.27,7.63,2.79
2016,6,20,2,23.37,8,2.31
2016,6,20,3,22.62,8.42,1.99
2016,6,20,4,21.97,8.79,1.77
2016,6,20,5,22.59,9.03,1.97
2016,6,20,6,24.93,9.16,2.83
2016,6,20,7,28.6,8.12,2.82
2016,6,20,8,32.62,7.02,2.97
2016,6,20,9,35.29,7.08,3.03
2016,6,20,10,37.23,6.84,3.14
2016,6,20,11,38.49,6.53,3.29
2016,6,20,12,39.29,6.35,3.42
2016,6,20,13,39.76,6.16,3.52
2016,6,20,14,39.87,6.1,3.61
2016,6,20,15,39.52,6.1,3.67
2016,6,20,16,38.73,6.16,3.69
2016,6,20,17,37.64,6.35,3.65
2016,6,20,18,34.73,6.59,2.31
2016,6,20,19,32.44,7.08,3.17
2016,6,20,20,31.62,7.63,4.83
2016,6,20,21,30.37,8.18,5.49
2016,6,20,22,29.11,8.36,5.01
2016,6,20,23,27.94,8.48,4.15
2016,6,21,0,26.8,8.54,3.48
2016,6,21,1,25.73,8.67,2.98
2016,6,21,2,24.75,8.91,2.55
2016,6,21,3,23.92,9.22,2.25
2016,6,21,4,23.19,9.46,2.04
2016,6,21,5,23.65,9.77,2.39
2016,6,21,6,25.85,9.89,3.35
2016,6,21,7,29.3,8.73,3.37
2016,6,21,8,33.46,6.9,3.58
2016,6,21,9,36.01,6.47,3.45
2016,6,21,10,37.78,6.16,3.57
2016,6,21,11,39.03,5.98,3.87
2016,6,21,12,39.83,5.98,4.23
2016,6,21,13,40.22,6.04,4.64
2016,6,21,14,40.21,6.16,5.09
2016,6,21,15,39.78,6.41,5.58
2016,6,21,16,38.83,6.77,6.07
2016,6,21,17,37.4,7.14,6.51
2016,6,21,18,35.23,7.32,6.29
2016,6,21,19,32.83,7.39,5.84
2016,6,21,20,31.05,7.39,5.53
2016,6,21,21,29.55,7.45,4.87
2016,6,21,22,28.19,7.69,4.21
2016,6,21,23,26.84,8,3.56
2016,6,22,0,25.65,8.42,3.21
2016,6,22,1,24.71,9.03,3.26
2016,6,22,2,23.87,9.83,3.39
2016,6,22,3,23.11,10.74,3.41
2016,6,22,4,22.45,11.66,3.41
2016,6,22,5,22.48,12.33,4.01
2016,6,22,6,24.38,12.45,4.31
2016,6,22,7,28.12,11.11,4.43
2016,6,22,8,31.58,10.07,4.63
2016,6,22,9,34.84,9.09,4.78
2016,6,22,10,37.89,7.81,4.88
2016,6,22,11,39.37,7.2,4.89
2016,6,22,12,40.08,6.96,4.99
2016,6,22,13,40.39,6.84,5.19
2016,6,22,14,40.32,6.77,5.43
2016,6,22,15,39.74,6.77,5.7
2016,6,22,16,38.58,6.84,5.94
2016,6,22,17,36.99,6.96,6.05
2016,6,22,18,34.67,7.26,5.38
2016,6,22,19,32.21,7.81,5.1
2016,6,22,20,30.44,8.54,5.19
2016,6,22,21,28.81,9.4,4.76
2016,6,22,22,27.35,10.25,4.15
2016,6,22,23,26.07,11.11,3.51
2016,6,23,0,25,11.96,3.09
2016,6,23,1,24.12,12.94,2.95
2016,6,23,2,23.44,13.98,2.95
2016,6,23,3,23.12,15.01,3.23
2016,6,23,4,22.98,15.75,3.27
2016,6,23,5,23.42,16.17,3.69
2016,6,23,6,25.4,16.24,4.22
2016,6,23,7,27.94,15.5,4.08
2016,6,23,8,30.83,14.28,3.86
2016,6,23,9,34.15,12.33,3.85
2016,6,23,10,37.8,9.09,4.07
2016,6,23,11,39.42,8.06,4.34
2016,6,23,12,40.14,7.75,4.65
2016,6,23,13,40.46,7.69,5
2016,6,23,14,40.3,7.69,5.36
2016,6,23,15,39.67,7.81,5.71
2016,6,23,16,38.53,8,6
2016,6,23,17,36.99,8.24,6.21
2016,6,23,18,34.87,8.61,5.93
2016,6,23,19,32.59,9.09,5.67
2016,6,23,20,30.94,9.7,5.65
2016,6,23,21,29.51,10.31,5.55
2016,6,23,22,28.1,11.11,4.95
2016,6,23,23,26.76,11.9,4.32
2016,6,24,0,25.55,12.82,3.85
2016,6,24,1,24.47,13.67,3.54
2016,6,24,2,23.58,14.53,3.3
2016,6,24,3,22.97,15.2,2.97
2016,6,24,4,22.48,15.69,2.53
2016,6,24,5,22.93,15.93,3.01
2016,6,24,6,24.89,15.56,3.88
2016,6,24,7,27.33,14.53,3.73
2016,6,24,8,30.24,13.06,3.42
2016,6,24,9,33.58,10.68,3.22
2016,6,24,10,36.19,9.03,3.13
2016,6,24,11,37.55,8.36,3.21
2016,6,24,12,38.46,7.87,3.44
2016,6,24,13,39.07,7.57,3.69
2016,6,24,14,39.31,7.39,3.95
2016,6,24,15,39.1,7.32,4.24
2016,6,24,16,38.42,7.32,4.56
2016,6,24,17,37.36,7.51,4.87
2016,6,24,18,35.19,7.87,4.52
2016,6,24,19,32.83,8.61,5.55
2016,6,24,20,31.01,9.46,6.35
2016,6,24,21,29.38,9.95,5.85
2016,6,24,22,28.24,10.44,5.04
2016,6,24,23,27.2,10.99,4.45
2016,6,25,0,26.15,11.66,3.83
2016,6,25,1,25.14,12.33,3.33
2016,6,25,2,24.17,13.06,2.78
2016,6,25,3,23.27,13.79,2.39
2016,6,25,4,22.5,14.34,2.14
2016,6,25,5,22.69,14.83,2.79
2016,6,25,6,24.65,14.77,3.41
2016,6,25,7,27.9,13.43,3.5
2016,6,25,8,31.51,11.05,3.58
2016,6,25,9,35.12,8.48,3.76
2016,6,25,10,37.47,7.63,4.03
2016,6,25,11,39,7.32,4.3
2016,6,25,12,40.04,7.2,4.48
2016,6,25,13,40.69,7.08,4.61
2016,6,25,14,40.94,6.96,4.74
2016,6,25,15,40.72,6.9,4.94
2016,6,25,16,40.01,6.9,5.16
2016,6,25,17,38.8,7.08,5.28
2016,6,25,18,36.4,7.45,4.65
2016,6,25,19,34.01,8.06,5.59
2016,6,25,20,32.05,8.97,6.16
2016,6,25,21,30.18,9.77,5.74
2016,6,25,22,28.66,10.62,5.4
2016,6,25,23,27.4,11.6,5.08
2016,6,26,0,26.3,12.45,4.53
2016,6,26,1,25.4,13.24,4.07
2016,6,26,2,24.67,13.85,3.59
2016,6,26,3,24.03,14.47,3.17
2016,6,26,4,23.46,14.95,2.76
2016,6,26,5,23.6,15.38,3.18
2016,6,26,6,25.48,15.14,3.8
2016,6,26,7,28.4,13.61,4.05
2016,6,26,8,31.76,11.47,4.34
2016,6,26,9,35.39,9.22,4.63
2016,6,26,10,37.75,8.48,4.31
2016,6,26,11,39.33,8.06,3.94
2016,6,26,12,40.36,7.75,3.68
2016,6,26,13,40.96,7.57,3.56
2016,6,26,14,41.06,7.45,3.58
2016,6,26,15,40.69,7.45,3.72
2016,6,26,16,39.87,7.57,3.91
2016,6,26,17,38.69,7.75,3.99
2016,6,26,18,36.2,8,2.73
2016,6,26,19,34.11,8.3,3.16
2016,6,26,20,33.33,8.73,4.56
2016,6,26,21,32.01,9.03,5.41
2016,6,26,22,30.44,9.03,5.3
2016,6,26,23,29,9.22,4.58
2016,6,27,0,27.87,9.7,4.05
2016,6,27,1,27.04,10.38,3.79
2016,6,27,2,26.34,10.86,3.61
2016,6,27,3,25.73,11.35,3.53
2016,6,27,4,25.13,11.9,3.5
2016,6,27,5,25.01,12.57,4.01
2016,6,27,6,26.55,13.06,4.54
2016,6,27,7,28.84,12.51,4.74
2016,6,27,8,31.57,10.99,4.87
2016,6,27,9,33.98,10.07,4.88
2016,6,27,10,35.77,9.58,4.85
2016,6,27,11,36.89,9.28,4.86
2016,6,27,12,37.42,9.16,5
2016,6,27,13,37.56,9.16,5.28
2016,6,27,14,37.26,9.16,5.64
2016,6,27,15,36.43,9.28,6.04
2016,6,27,16,35.01,9.34,6.38
2016,6,27,17,33.19,9.34,6.59
2016,6,27,18,31.09,9.28,6.52
2016,6,27,19,29.16,9.28,6.12
2016,6,27,20,27.73,9.46,5.76
2016,6,27,21,26.58,9.77,5.11
2016,6,27,22,25.62,10.31,4.28
2016,6,27,23,24.72,10.99,3.55
2016,6,28,0,23.93,11.6,2.99
2016,6,28,1,23.26,12.21,2.67
2016,6,28,2,22.69,12.82,2.62
2016,6,28,3,22.3,13.49,2.82
2016,6,28,4,21.98,14.04,2.86
2016,6,28,5,22.24,14.34,3.38
2016,6,28,6,23.92,14.1,4.35
2016,6,28,7,26.08,13.31,4.59
2016,6,28,8,28.52,12.63,4.72
2016,6,28,9,31.01,11.84,4.94
2016,6,28,10,33.19,10.99,5.17
2016,6,28,11,34.76,10.38,5.37
2016,6,28,12,35.83,10.01,5.52
2016,6,28,13,36.52,9.64,5.6
2016,6,28,14,36.76,9.28,5.76
2016,6,28,15,36.39,8.97,6.03
2016,6,28,16,35.37,8.61,6.33
2016,6,28,17,33.9,8.36,6.56
2016,6,28,18,32.01,8.36,6.15
2016,6,28,19,30.05,8.73,5.22
2016,6,28,20,28.65,9.16,4.74
2016,6,28,21,27.4,9.58,4.34
2016,6,28,22,26.15,10.07,3.72
2016,6,28,23,24.93,10.62,2.86
2016,6,29,0,23.9,11.29,2.18
2016,6,29,1,23.13,12.08,1.88
2016,6,29,2,22.54,12.88,1.79
2016,6,29,3,22.09,13.61,1.85
2016,6,29,4,21.77,14.28,1.98
2016,6,29,5,22.41,14.77,2.83
2016,6,29,6,24.7,14.71,3.65
2016,6,29,7,27.8,13.06,3.73
2016,6,29,8,31.36,10.5,3.72
2016,6,29,9,34.36,8.97,3.64
2016,6,29,10,36.23,8.42,3.56
2016,6,29,11,37.49,7.87,3.7
2016,6,29,12,38.33,7.57,3.96
2016,6,29,13,38.8,7.45,4.25
2016,6,29,14,38.85,7.45,4.51
2016,6,29,15,38.48,7.57,4.7
2016,6,29,16,37.64,7.75,4.84
2016,6,29,17,36.47,8,4.88
2016,6,29,18,34.48,8.3,4.26
2016,6,29,19,32.34,8.79,4.87
2016,6,29,20,30.65,9.46,5.72
2016,6,29,21,28.9,9.89,5.52
2016,6,29,22,27.61,10.13,4.9
2016,6,29,23,26.67,10.44,4.42
2016,6,30,0,25.79,10.93,3.85
2016,6,30,1,24.93,11.66,3.31
2016,6,30,2,24.12,12.39,2.87
2016,6,30,3,23.37,13.18,2.6
2016,6,30,4,22.73,13.85,2.34
2016,6,30,5,22.87,14.4,2.78
2016,6,30,6,24.71,14.53,3.08
2016,6,30,7,26.96,13.92,2.91
2016,6,30,8,29.55,12.63,2.94
2016,6,30,9,32.96,10.07,3.61
2016,6,30,10,35.6,8.42,4.35
2016,6,30,11,36.87,7.87,4.67
2016,6,30,12,37.55,7.57,4.87
2016,6,30,13,37.8,7.39,5
2016,6,30,14,37.72,7.32,5.03
2016,6,30,15,37.26,7.32,4.98
2016,6,30,16,36.36,7.39,4.95
2016,6,30,17,35.04,7.45,4.89
2016,6,30,18,32.99,7.81,4.27
2016,6,30,19,30.69,8.48,4.72
2016,6,30,20,28.93,9.34,5.54
2016,6,30,21,27.23,10.13,5.46
2016,6,30,22,26.06,10.62,5.03
2016,6,30,23,25.26,11.11,4.41
2016,7,1,0,24.49,11.66,4.01
2016,7,1,1,23.71,12.27,3.67
2016,7,1,2,22.94,12.88,3.37
2016,7,1,3,22.22,13.49,3.11
2016,7,1,4,21.63,13.92,2.84
2016,7,1,5,21.85,14.16,3.24
2016,7,1,6,23.72,13.98,4.11
2016,7,1,7,25.98,12.76,4.14
2016,7,1,8,28.55,11.05,3.96
2016,7,1,9,31,9.7,3.84
2016,7,1,10,33.15,8.73,3.85
2016,7,1,11,34.8,8,3.98
2016,7,1,12,35.98,7.63,4.2
2016,7,1,13,36.76,7.45,4.42
2016,7,1,14,37.09,7.45,4.66
2016,7,1,15,36.9,7.63,4.96
2016,7,1,16,36.1,7.87,5.34
2016,7,1,17,34.65,8.24,5.76
2016,7,1,18,32.48,8.73,5.81
2016,7,1,19,30.23,9.28,5.65
2016,7,1,20,28.61,9.83,5.5
2016,7,1,21,27.33,10.38,5.05
2016,7,1,22,26.25,11.05,4.6
2016,7,1,23,25.26,11.78,4.03
2016,7,2,0,24.36,12.51,3.43
2016,7,2,1,23.55,13.12,2.99
2016,7,2,2,22.83,13.67,2.72
2016,7,2,3,22.23,14.1,2.53
2016,7,2,4,21.86,14.47,2.44
2016,7,2,5,22.26,14.71,3.14
2016,7,2,6,24.24,14.77,4.01
2016,7,2,7,26.55,14.04,4.24
2016,7,2,8,29.14,12.82,4.24
2016,7,2,9,31.85,11.23,4.22
2016,7,2,10,34.21,10.01,4.14
2016,7,2,11,35.98,9.4,4.07
2016,7,2,12,37.21,9.09,4.14
2016,7,2,13,38,8.85,4.35
2016,7,2,14,38.32,8.73,4.65
2016,7,2,15,38.15,8.61,5.03
2016,7,2,16,37.48,8.61,5.48
2016,7,2,17,36.19,8.67,6.01
2016,7,2,18,34.01,8.79,6.2
2016,7,2,19,31.52,8.97,6.42
2016,7,2,20,29.66,9.22,6.38
2016,7,2,21,28.35,9.46,5.51
2016,7,2,22,27.27,9.77,4.6
2016,7,2,23,26.17,10.19,3.64
2016,7,3,0,25.01,10.68,2.62
2016,7,3,1,23.99,11.11,2.06
2016,7,3,2,23.12,11.6,1.8
2016,7,3,3,22.38,12.21,1.65
2016,7,3,4,21.77,12.82,1.58
2016,7,3,5,22.15,13.55,2.5
2016,7,3,6,24.3,13.61,3.29
2016,7,3,7,27.4,11.84,3.53
2016,7,3,8,30.17,10.44,3.76
2016,7,3,9,32.41,9.77,3.97
2016,7,3,10,34.27,9.4,4.15
2016,7,3,11,35.65,9.16,4.25
2016,7,3,12,36.65,9.03,4.39
2016,7,3,13,37.27,8.85,4.61
2016,7,3,14,37.5,8.73,4.85
2016,7,3,15,37.19,8.54,5.14
2016,7,3,16,36.31,8.3,5.43
2016,7,3,17,34.95,8.12,5.68
2016,7,3,18,32.98,8.06,5.22
2016,7,3,19,30.83,8.12,4.84
2016,7,3,20,29.26,8.18,4.89
2016,7,3,21,27.83,8.3,4.56
2016,7,3,22,26.47,8.61,4.12
2016,7,3,23,25.19,9.28,3.53
2016,7,4,0,24.04,10.19,2.89
2016,7,4,1,23.06,11.35,2.45
2016,7,4,2,22.3,12.51,2.23
2016,7,4,3,21.7,13.43,2.04
2016,7,4,4,21.25,13.98,1.83
2016,7,4,5,21.69,14.34,2.53
2016,7,4,6,23.76,14.16,3.14
2016,7,4,7,27.47,11.84,3.85
2016,7,4,8,30.38,10.5,4.11
2016,7,4,9,32.76,9.83,4.23
2016,7,4,10,34.78,9.4,4.52
2016,7,4,11,36.26,9.09,4.76
2016,7,4,12,37.17,8.85,5.02
2016,7,4,13,37.68,8.61,5.32
2016,7,4,14,37.73,8.42,5.58
2016,7,4,15,37.32,8.36,5.79
2016,7,4,16,36.37,8.42,5.99
2016,7,4,17,34.93,8.54,6.19
2016,7,4,18,32.83,8.85,6.03
2016,7,4,19,30.58,9.22,5.61
2016,7,4,20,28.81,9.52,5.3
2016,7,4,21,27.39,9.89,4.59
2016,7,4,22,26.26,10.31,3.53
2016,7,4,23,25.15,10.93,2.38
2016,7,5,0,24.23,11.47,1.74
2016,7,5,1,23.59,12.08,1.48
2016,7,5,2,23.13,12.57,1.36
2016,7,5,3,22.79,13,1.35
2016,7,5,4,22.51,13.43,1.39
2016,7,5,5,23.04,13.79,2.26
2016,7,5,6,25.16,14.22,3.29
2016,7,5,7,27.7,13.31,3.88
2016,7,5,8,29.69,12.57,4.25
2016,7,5,9,31.47,12.02,4.59
2016,7,5,10,33.07,11.47,4.83
2016,7,5,11,34.31,10.99,4.91
2016,7,5,12,35.19,10.62,4.86
2016,7,5,13,35.78,10.44,4.79
2016,7,5,14,35.98,10.31,4.75
2016,7,5,15,35.69,10.38,4.75
2016,7,5,16,34.86,10.56,4.79
2016,7,5,17,33.68,10.68,4.8
2016,7,5,18,32.11,10.74,4.4
2016,7,5,19,30.38,10.93,4.33
2016,7,5,20,29.14,11.11,4.85
2016,7,5,21,27.92,11.29,4.79
2016,7,5,22,26.8,11.66,4.41
2016,7,5,23,25.75,12.15,3.94
2016,7,6,0,24.87,12.76,3.54
2016,7,6,1,24.12,13.43,3.2
2016,7,6,2,23.52,14.16,2.93
2016,7,6,3,23.15,14.89,2.74
2016,7,6,4,22.9,15.5,2.45
2016,7,6,5,23.4,16.05,2.92
2016,7,6,6,25.51,16.3,3.81
2016,7,6,7,28.08,15.26,3.98
2016,7,6,8,30.87,13.61,3.76
2016,7,6,9,33.65,11.84,3.57
2016,7,6,10,36.05,10.44,3.4
2016,7,6,11,37.62,9.7,3.22
2016,7,6,12,38.55,9.34,3.24
2016,7,6,13,39.06,9.03,3.48
2016,7,6,14,39.18,8.79,3.77
2016,7,6,15,38.83,8.73,4.09
2016,7,6,16,38.01,8.79,4.43
2016,7,6,17,36.67,9.03,4.84
2016,7,6,18,34.54,9.4,4.9
2016,7,6,19,32.22,10.07,5.34
2016,7,6,20,30.39,10.62,5.63
2016,7,6,21,28.76,11.05,5.5
2016,7,6,22,27.48,11.47,4.69
2016,7,6,23,26.48,11.96,3.9
2016,7,7,0,25.62,12.51,3.19
2016,7,7,1,24.8,13.12,2.7
2016,7,7,2,24.02,13.73,2.45
2016,7,7,3,23.33,14.4,2.42
2016,7,7,4,22.85,15.01,2.46
2016,7,7,5,23.08,15.38,3.15
2016,7,7,6,24.93,15.5,3.98
2016,7,7,7,27.39,14.47,3.99
2016,7,7,8,30.19,12.76,3.64
2016,7,7,9,33.11,10.8,3.38
2016,7,7,10,35.33,9.64,3.37
2016,7,7,11,36.79,9.03,3.49
2016,7,7,12,37.69,8.79,3.68
2016,7,7,13,38.23,8.67,3.94
2016,7,7,14,38.27,8.54,4.31
2016,7,7,15,37.81,8.42,4.81
2016,7,7,16,36.71,8.42,5.42
2016,7,7,17,35.06,8.36,6.02
2016,7,7,18,32.87,8.36,6.29
2016,7,7,19,30.65,8.36,6.22
2016,7,7,20,29.05,8.36,6.12
2016,7,7,21,27.79,8.48,5.57
2016,7,7,22,26.58,8.97,5.07
2016,7,7,23,25.42,9.77,4.4
2016,7,8,0,24.48,10.74,3.8
2016,7,8,1,23.73,11.84,3.33
2016,7,8,2,23.13,12.76,2.89
2016,7,8,3,22.61,13.37,2.55
2016,7,8,4,22.16,13.67,2.27
2016,7,8,5,22.45,13.85,2.89
2016,7,8,6,24.59,13.55,3.86
2016,7,8,7,27.55,12.27,4.67
2016,7,8,8,30,11.11,4.6
2016,7,8,9,32.4,10.19,4.57
2016,7,8,10,34.42,9.58,4.75
2016,7,8,11,35.79,9.28,5.04
2016,7,8,12,36.57,9.09,5.37
2016,7,8,13,36.9,8.91,5.65
2016,7,8,14,36.83,8.79,5.81
2016,7,8,15,36.27,8.67,5.91
2016,7,8,16,35.17,8.61,5.93
2016,7,8,17,33.64,8.61,5.87
2016,7,8,18,31.7,8.67,5.3
2016,7,8,19,29.72,9.09,4.5
2016,7,8,20,28.29,9.89,4.24
2016,7,8,21,27.05,10.8,3.91
2016,7,8,22,25.94,11.72,3.49
2016,7,8,23,24.97,12.45,3.01
2016,7,9,0,24.15,13.12,2.54
2016,7,9,1,23.43,13.61,2.13
2016,7,9,2,22.87,14.1,1.88
2016,7,9,3,22.6,14.59,1.93
2016,7,9,4,22.3,14.95,1.69
2016,7,9,5,22.7,15.26,2.19
2016,7,9,6,24.64,15.26,2.72
2016,7,9,7,26.76,14.71,2.64
2016,7,9,8,29.01,13.98,2.51
2016,7,9,9,31.69,12.15,2.51
2016,7,9,10,34.43,9.52,2.53
2016,7,9,11,35.97,8.36,2.6
2016,7,9,12,36.84,7.87,2.72
2016,7,9,13,37.39,7.45,2.85
2016,7,9,14,37.52,7.14,2.95
2016,7,9,15,37.3,6.9,3.04
2016,7,9,16,36.67,6.71,3.16
2016,7,9,17,35.78,6.59,3.21
2016,7,9,18,33.26,6.65,2.02
2016,7,9,19,31.22,7.32,3.07
2016,7,9,20,30.11,9.03,5.22
2016,7,9,21,28.34,11.05,6.22
2016,7,9,22,26.94,12.27,5.48
2016,7,9,23,25.98,12.88,4.55
2016,7,10,0,25.21,13.49,4.08
2016,7,10,1,24.51,14.16,3.88
2016,7,10,2,23.98,14.77,3.79
2016,7,10,3,23.53,15.2,3.49
2016,7,10,4,23.11,15.44,3.24
2016,7,10,5,23.16,15.56,3.62
2016,7,10,6,24.8,15.26,4.47
2016,7,10,7,27.13,14.34,4.48
2016,7,10,8,29.88,13.06,4.25
2016,7,10,9,32.86,11.41,4.01
2016,7,10,10,35.43,10.19,3.79
2016,7,10,11,37.07,9.64,3.68
2016,7,10,12,38.07,9.4,3.73
2016,7,10,13,38.69,9.16,3.89
2016,7,10,14,38.94,8.97,4.12
2016,7,10,15,38.74,8.91,4.39
2016,7,10,16,38.05,8.91,4.75
2016,7,10,17,36.86,8.91,5.26
2016,7,10,18,34.69,8.79,5.58
2016,7,10,19,32.01,8.67,6.27
2016,7,10,20,29.8,8.61,6.78
2016,7,10,21,28.24,8.73,6.07
2016,7,10,22,26.95,9.22,5.45
2016,7,10,23,25.78,9.89,4.88
2016,7,11,0,24.92,10.56,4.24
2016,7,11,1,24.28,11.17,3.81
2016,7,11,2,23.73,11.66,3.34
2016,7,11,3,23.22,12.08,2.98
2016,7,11,4,22.75,12.39,2.74
2016,7,11,5,22.86,12.57,3.17
2016,7,11,6,24.87,12.39,3.88
2016,7,11,7,27.96,11.23,4.27
2016,7,11,8,31,9.46,4.05
2016,7,11,9,34.05,8,3.56
2016,7,11,10,35.97,7.51,3.34
2016,7,11,11,37.04,7.14,3.38
2016,7,11,12,37.62,6.9,3.48
2016,7,11,13,37.91,6.71,3.58
2016,7,11,14,37.86,6.59,3.65
2016,7,11,15,37.4,6.41,3.68
2016,7,11,16,36.53,6.29,3.65
2016,7,11,17,35.4,6.23,3.5
2016,7,11,18,32.75,6.29,2.02
2016,7,11,19,30.37,6.41,2.2
2016,7,11,20,29.48,6.96,3.28
2016,7,11,21,28.18,7.81,4.32
2016,7,11,22,26.68,8.79,4.7
2016,7,11,23,25.52,9.52,4.29
2016,7,12,0,24.71,9.95,3.54
2016,7,12,1,23.99,10.31,2.91
2016,7,12,2,23.3,10.62,2.47
2016,7,12,3,22.65,10.93,2.13
2016,7,12,4,22.05,11.35,1.85
2016,7,12,5,22.26,11.84,2.28
2016,7,12,6,24.1,12.02,2.59
2016,7,12,7,27.15,11.05,1.76
2016,7,12,8,30.77,9.09,0.77
2016,7,12,9,34.04,7.51,1.86
2016,7,12,10,35.91,6.96,3.12
2016,7,12,11,37.19,6.71,3.69
2016,7,12,12,38.18,6.41,3.83
2016,7,12,13,38.79,6.16,3.69
2016,7,12,14,39.02,5.86,3.44
2016,7,12,15,38.83,5.68,3.21
2016,7,12,16,38.18,5.55,2.99
2016,7,12,17,37.02,5.43,2.65
2016,7,12,18,33.45,5.43,1.44
2016,7,12,19,31.11,5.55,1.98
2016,7,12,20,30.17,6.29,2.89
2016,7,12,21,28.88,7.69,4.03
2016,7,12,22,27.37,9.52,4.82
2016,7,12,23,26.13,11.05,4.79
2016,7,13,0,25.35,12.08,4.34
2016,7,13,1,24.74,12.7,3.78
2016,7,13,2,24.12,13.06,3.26
2016,7,13,3,23.5,13.31,2.8
2016,7,13,4,22.9,13.61,2.38
2016,7,13,5,23.05,13.85,2.86
2016,7,13,6,25,13.73,3.46
2016,7,13,7,27.77,12.76,3.32
2016,7,13,8,31.09,10.99,2.77
2016,7,13,9,34.28,9.34,1.88
2016,7,13,10,36.5,8.42,1.4
2016,7,13,11,37.97,7.75,1.5
2016,7,13,12,38.82,7.32,1.71
2016,7,13,13,39.3,6.96,1.86
2016,7,13,14,39.37,6.71,1.96
2016,7,13,15,39.08,6.53,2.07
2016,7,13,16,38.35,6.41,2.24
2016,7,13,17,37.33,6.41,2.38
2016,7,13,18,34.4,6.47,1.45
2016,7,13,19,32.26,6.71,2.39
2016,7,13,20,31.3,7.63,4.24
2016,7,13,21,29.8,8.97,5.77
2016,7,13,22,28.12,9.95,5.84
2016,7,13,23,26.91,10.5,4.83
2016,7,14,0,26.01,10.86,4.05
2016,7,14,1,25.26,11.23,3.69
2016,7,14,2,24.59,11.84,3.58
2016,7,14,3,23.96,12.63,3.4
2016,7,14,4,23.33,13.37,3.29
2016,7,14,5,23.16,13.98,3.5
2016,7,14,6,24.78,13.98,3.97
2016,7,14,7,27.4,12.51,3.93
2016,7,14,8,30.5,10.38,3.79
2016,7,14,9,34.08,7.87,3.69
2016,7,14,10,36.12,7.32,3.37
2016,7,14,11,37.48,7.08,3.15
2016,7,14,12,38.37,6.77,3.09
2016,7,14,13,38.91,6.53,3.12
2016,7,14,14,39.07,6.29,3.18
2016,7,14,15,38.83,6.16,3.24
2016,7,14,16,38.16,6.1,3.3
2016,7,14,17,37.13,6.1,3.38
2016,7,14,18,34.21,6.1,2.21
2016,7,14,19,32.2,6.41,3.38
2016,7,14,20,31.28,6.96,5.2
2016,7,14,21,29.72,7.51,5.88
2016,7,14,22,28.23,8,5.36
2016,7,14,23,27.01,8.48,4.28
2016,7,15,0,26.07,8.97,3.48
2016,7,15,1,25.23,9.4,2.9
2016,7,15,2,24.53,9.83,2.47
2016,7,15,3,23.94,10.25,2.22
2016,7,15,4,23.45,10.74,2.09
2016,7,15,5,23.8,11.23,2.68
2016,7,15,6,25.88,11.29,3.59
2016,7,15,7,29.13,9.89,3.49
2016,7,15,8,32.73,8.24,2.91
2016,7,15,9,35.44,7.81,2.27
2016,7,15,10,37.11,7.51,2.16
